tweet_id,text_check,dog_picture_url,tweet_web_url,favourite_count,retweet_count,retweet_status_id_api
886054160059072513,RT @Athletics: 12/10 #BATP https://t.co/WxwJmvjfxo,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,1501,105,886053734421102592
885984800019947520,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,http://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,https://twitter.com/dog_rates/status/885984800019947520/photo/1,31544,6510,None
885528943205470208,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,http://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,https://twitter.com/dog_rates/status/885528943205470208/photo/1,34800,6169,None
885518971528720385,I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,19777,3596,None
885311592912609280,RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,http://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,https://twitter.com/dog_rates/status/830583320585068544/photo/1,69411,17794,830583320585068544
885167619883638784,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,http://pbs.twimg.com/media/DEi_N9pXsAERvps.jpg,https://twitter.com/dog_rates/status/885167619883638784/photo/1,21208,4207,None
884925521741709313,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",http://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,https://twitter.com/dog_rates/status/884925521741709313/photo/1,74829,17502,None
884876753390489601,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,http://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,https://twitter.com/dog_rates/status/884876753390489601/photo/1,26987,5397,None
884562892145688576,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,http://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,https://twitter.com/dog_rates/status/884562892145688576/photo/1,23502,4496,None
884441805382717440,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",http://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,https://twitter.com/dog_rates/status/884441805382717440/photo/1,26155,5447,None
884247878851493888,OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,70538,19726,None
884162670584377345,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,http://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,https://twitter.com/dog_rates/status/884162670584377345/photo/1,19706,2869,None
883838122936631299,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,http://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,https://twitter.com/dog_rates/status/883838122936631299/photo/1,21163,3307,None
883482846933004288,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",http://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,https://twitter.com/dog_rates/status/883482846933004288/photo/1,44443,9525,None
883360690899218434,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,http://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,https://twitter.com/dog_rates/status/883360690899218434/photo/1,21957,3561,None
883117836046086144,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",http://pbs.twimg.com/media/DEF2-_jW0AEAS94.jpg,https://twitter.com/dog_rates/status/883117836046086144/photo/1,35935,6395,None
882992080364220416,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,http://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,https://twitter.com/dog_rates/status/882992080364220416/photo/1,23150,3768,None
882762694511734784,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,http://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,https://twitter.com/dog_rates/status/882762694511734784/photo/1,27361,4712,None
882627270321602560,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,http://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,https://twitter.com/dog_rates/status/882627270321602560/photo/1,27032,5852,None
882268110199369728,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,http://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,https://twitter.com/dog_rates/status/882268110199369728/photo/1,43451,11152,None
882045870035918850,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",http://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,https://twitter.com/dog_rates/status/882045870035918850/photo/1,28374,4752,None
881906580714921986,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,http://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,https://twitter.com/dog_rates/status/881906580714921986/photo/1,23528,3271,None
881666595344535552,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,http://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,https://twitter.com/dog_rates/status/881666595344535552/photo/1,48983,10269,None
881633300179243008,@roushfenway These are good dogs but 17/10 is an emotional impulse rating. More like 13/10s,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,123,7,None
881536004380872706,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",http://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,https://twitter.com/dog_rates/status/881536004380872706/video/1,47823,15348,None
881268444196462592,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,http://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,https://twitter.com/dog_rates/status/881268444196462592/photo/1,22414,4999,None
880935762899988482,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,http://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,https://twitter.com/dog_rates/status/880935762899988482/photo/1,16498,2686,None
880872448815771648,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,http://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,https://twitter.com/dog_rates/status/880872448815771648/photo/1,20599,3681,None
880465832366813184,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,http://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,https://twitter.com/dog_rates/status/880465832366813184/photo/1,27586,6028,None
880221127280381952,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,http://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,https://twitter.com/dog_rates/status/880221127280381952/photo/1,26148,4059,None
880095782870896641,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,http://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,https://twitter.com/dog_rates/status/880095782870896641/photo/1,26740,4171,None
879862464715927552,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,http://pbs.twimg.com/media/DDXmPreXUAA3QGJ.jpg,https://twitter.com/dog_rates/status/879862464715927552/photo/1,21620,3362,None
879674319642796034,@RealKentMurphy 14/10 confirmed,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,302,10,None
879492040517615616,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,http://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,https://twitter.com/dog_rates/status/879492040517615616/photo/1,22704,3062,None
879415818425184262,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,http://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,https://twitter.com/dog_rates/status/879415818425184262/video/1,102479,42651,None
879376492567855104,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,http://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,https://twitter.com/dog_rates/status/879376492567855104/photo/1,16278,2997,None
879130579576475649,RT @dog_rates: This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://…,http://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,https://twitter.com/dog_rates/status/830583320585068544/photo/1,40748,6553,878057613040115712
879050749262655488,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,http://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,https://twitter.com/dog_rates/status/879050749262655488/photo/1,21828,4527,None
879008229531029506,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,http://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,https://twitter.com/dog_rates/status/879008229531029506/photo/1,18365,2594,None
878776093423087618,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,http://pbs.twimg.com/media/DDIKMXxXcAAbmdp.jpg,https://twitter.com/dog_rates/status/878776093423087618/photo/1,18786,3975,None
878604707211726852,Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,29243,6937,None
878404777348136964,"RT @dog_rates: Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https:/…",http://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,https://twitter.com/dog_rates/status/830583320585068544/photo/1,7494,1240,878281511006478336
878316110768087041,RT @dog_rates: Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/i…,http://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,https://twitter.com/dog_rates/status/830583320585068544/photo/1,20834,6406,669000397445533696
878281511006478336,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",http://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,https://twitter.com/dog_rates/status/878281511006478336/photo/1,7494,1240,None
878057613040115712,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,http://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,https://twitter.com/dog_rates/status/878057613040115712/photo/1,40748,6553,None
877736472329191424,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,http://pbs.twimg.com/media/DC5YqoPXgAA7Uph.jpg,https://twitter.com/dog_rates/status/877736472329191424/photo/1,77148,18393,None
877611172832227328,RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,http://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,https://twitter.com/rachel2195/status/876850772322988033/photo/1,1787,77,876850772322988033
877556246731214848,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,http://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,https://twitter.com/dog_rates/status/877556246731214848/photo/1,22008,3666,None
877316821321428993,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",http://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,https://twitter.com/dog_rates/status/877316821321428993/photo/1,26549,5016,None
877201837425926144,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,http://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,https://twitter.com/dog_rates/status/877201837425926144/photo/1,26284,5392,None
876838120628539392,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,http://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,https://twitter.com/dog_rates/status/876838120628539392/photo/1,20054,3220,None
876537666061221889,I can say with the pupmost confidence that the doggos who assisted with this search are heroic as h*ck. 14/10 for all https://t.co/8yoc1CNTsu,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,22835,4481,None
876484053909872640,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,http://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,https://twitter.com/dog_rates/status/876484053909872640/photo/1,18196,2307,None
876120275196170240,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",http://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,https://twitter.com/dog_rates/status/876120275196170240/photo/1,27078,4506,None
875747767867523072,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",http://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,https://twitter.com/dog_rates/status/875747767867523072/photo/1,24411,4147,None
875144289856114688,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,http://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,https://twitter.com/dog_rates/status/875144289856114688/video/1,21273,4760,None
875097192612077568,You'll get your package when that precious man is done appreciating the pups. 13/10 for everyone https://t.co/PFp4MghzBW,None,https://twitter.com/dog_rates/status/830583320585068544/photo/1,26593,5853,None
875021211251597312,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,http://pbs.twimg.com/media/DCSzF3OUAAAs6lS.jpg,https://twitter.com/dog_rates/status/875021211251597312/photo/1,24714,4562,None
874680097055178752,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,http://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,https://twitter.com/dog_rates/status/874680097055178752/photo/1,27001,4491,None
874434818259525634,RT @dog_rates: This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.c…,http://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,https://twitter.com/dog_rates/status/830583320585068544/photo/1,51583,14205,866334964761202691
874296783580663808,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,http://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,https://twitter.com/dog_rates/status/874296783580663808/photo/1,25278,3981,None
874057562936811520,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",http://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,https://twitter.com/dog_rates/status/874057562936811520/photo/1,22043,3823,None
874012996292530176,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",http://pbs.twimg.com/media/DCEeLxmW0AAHXNk.jpg,https://twitter.com/dog_rates/status/874012996292530176/photo/1,33509,10068,None
873580283840344065,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",http://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,https://twitter.com/dog_rates/status/873580283840344065/photo/1,23520,3811,None
873337748698140672,"RT @dog_rates: This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https:/…",http://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,https://twitter.com/dog_rates/status/830583320585068544/photo/1,7010,1536,873213775632977920
873213775632977920,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",http://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,https://twitter.com/dog_rates/status/873213775632977920/photo/1,7010,1536,None
872967104147763200,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,http://pbs.twimg.com/media/DB1m871XkAUbCkY.jpg,https://twitter.com/dog_rates/status/872967104147763200/photo/1,26523,5251,None
872820683541237760,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",http://pbs.twimg.com/media/DBzhx0MXUAI5spb.jpg,https://twitter.com/dog_rates/status/872820683541237760/photo/1,14307,3596,None
872620804844003328,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,http://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,https://twitter.com/dog_rates/status/872620804844003328/photo/1,20192,3577,None
872486979161796608,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,http://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,https://twitter.com/dog_rates/status/872486979161796608/photo/1,39587,8753,None
